RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_PUPIL,condition,category,img_name,expected,Button_Press,Correct,Button_pressed_time,Time_on_Display,RT
s9_bot,139,4,789,289,146,87,2098.0,absent,bottle,000000105643.jpg,6,6,1,613274.0,611888.424427,1385
s9_bot,139,5,1137,183,102,143,2281.0,absent,bottle,000000105643.jpg,6,6,1,613274.0,611888.424427,1385
s9_bot,139,6,1421,177,407,199,2123.0,absent,bottle,000000105643.jpg,6,6,1,613274.0,611888.424427,1385
s9_bot,139,7,1671,144,410,67,1813.0,absent,bottle,000000105643.jpg,6,6,1,613274.0,611888.424427,1385
s9_bot,139,8,1872,78,288,68,1889.0,absent,bottle,000000105643.jpg,6,6,1,613274.0,611888.424427,1385
s9_bot,140,1,57,292,248,116,1367.0,present,bottle,000000085404.jpg,7,7,1,616291.0,614957.506427,1333
s9_bot,140,2,403,214,155,227,1542.0,present,bottle,000000085404.jpg,7,7,1,616291.0,614957.506427,1333
s9_bot,140,3,708,315,309,51,1930.0,present,bottle,000000085404.jpg,7,7,1,616291.0,614957.506427,1333
s9_bot,140,4,1065,348,337,36,2188.0,present,bottle,000000085404.jpg,7,7,1,616291.0,614957.506427,1333
s9_bot,140,5,1434,387,353,37,2402.0,present,bottle,000000085404.jpg,7,7,1,616291.0,614957.506427,1333
s9_bot,140,6,1839,61,343,36,2542.0,present,bottle,000000085404.jpg,7,7,1,616291.0,614957.506427,1333
s9_bot,141,1,7,27,256,161,1446.0,absent,bottle,000000036318.jpg,6,7,0,618930.0,617993.248427,936
s9_bot,141,2,72,166,260,132,1436.0,absent,bottle,000000036318.jpg,6,7,0,618930.0,617993.248427,936
s9_bot,141,3,298,171,227,49,1487.0,absent,bottle,000000036318.jpg,6,7,0,618930.0,617993.248427,936
s9_bot,141,4,524,160,162,57,1520.0,absent,bottle,000000036318.jpg,6,7,0,618930.0,617993.248427,936
s9_bot,141,5,733,478,223,29,1874.0,absent,bottle,000000036318.jpg,6,7,0,618930.0,617993.248427,936
s9_bot,141,6,1228,272,216,31,2202.0,absent,bottle,000000036318.jpg,6,7,0,618930.0,617993.248427,936
s9_bot,142,1,11,200,262,92,1361.0,present,bottle,000000134769.jpg,7,6,0,621620.0,620611.970427,1008
s9_bot,142,2,268,312,128,88,1642.0,present,bottle,000000134769.jpg,7,6,0,621620.0,620611.970427,1008
s9_bot,142,3,650,401,269,60,2026.0,present,bottle,000000134769.jpg,7,6,0,621620.0,620611.970427,1008
s9_bot,142,4,1105,147,281,135,2293.0,present,bottle,000000134769.jpg,7,6,0,621620.0,620611.970427,1008
s9_bot,142,5,1328,228,154,135,2078.0,present,bottle,000000134769.jpg,7,6,0,621620.0,620611.970427,1008
s9_bot,143,1,7,52,255,157,1313.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,2,78,180,249,137,1340.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,3,352,199,296,15,1481.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,4,607,136,220,29,1788.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,5,838,181,470,38,1935.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,6,1134,232,190,208,2288.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,7,1424,150,88,268,1980.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,8,1687,52,385,161,2314.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,9,1822,136,419,54,2284.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,10,2014,140,467,35,2264.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,11,2268,193,121,23,2613.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,143,12,2560,337,404,99,2755.0,absent,bottle,000000258661.jpg,6,6,1,625952.0,623330.791427,2621
s9_bot,144,1,91,174,257,106,1353.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,144,2,321,147,359,131,1693.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,144,3,531,85,438,204,1967.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,144,4,658,232,460,296,2057.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,144,5,937,254,450,252,2351.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,144,6,1218,104,436,299,2378.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,144,7,1449,68,56,196,2738.0,present,bottle,000000116577.jpg,7,7,1,630098.0,629152.040427,945
s9_bot,145,1,7,220,241,151,1659.0,present,bottle,000000082775.jpg,7,7,1,632950.0,632287.851427,662
s9_bot,145,2,277,244,146,178,1556.0,present,bottle,000000082775.jpg,7,7,1,632950.0,632287.851427,662
s9_bot,145,3,579,229,147,117,1926.0,present,bottle,000000082775.jpg,7,7,1,632950.0,632287.851427,662
s9_bot,145,4,844,243,153,191,2165.0,present,bottle,000000082775.jpg,7,7,1,632950.0,632287.851427,662
s9_bot,145,5,1110,120,130,188,2265.0,present,bottle,000000082775.jpg,7,7,1,632950.0,632287.851427,662
s9_bot,146,1,7,20,255,161,1435.0,present,bottle,000000363727.jpg,7,7,1,635176.0,634639.701427,536
s9_bot,146,2,50,215,257,138,1508.0,present,bottle,000000363727.jpg,7,7,1,635176.0,634639.701427,536
s9_bot,146,3,327,322,350,39,1646.0,present,bottle,000000363727.jpg,7,7,1,635176.0,634639.701427,536
s9_bot,146,4,694,166,368,21,1957.0,present,bottle,000000363727.jpg,7,7,1,635176.0,634639.701427,536
s9_bot,147,1,27,204,258,122,1718.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,2,289,154,334,42,1598.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,3,496,148,406,31,1753.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,4,708,188,285,39,2102.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,5,979,116,127,55,2321.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,6,1264,189,399,30,2024.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,7,1567,272,56,61,2384.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,8,1865,468,73,48,2597.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,147,9,2358,665,72,32,2885.0,absent,bottle,000000469671.jpg,6,7,0,639545.0,636874.799427,2670
s9_bot,148,1,37,212,257,123,1552.0,absent,bottle,000000209016.jpg,6,6,1,642470.0,641278.277427,1191
s9_bot,148,2,309,257,232,29,1705.0,absent,bottle,000000209016.jpg,6,6,1,642470.0,641278.277427,1191
s9_bot,148,3,651,405,460,70,2182.0,absent,bottle,000000209016.jpg,6,6,1,642470.0,641278.277427,1191
s9_bot,148,4,1176,366,102,161,2512.0,absent,bottle,000000209016.jpg,6,6,1,642470.0,641278.277427,1191
s9_bot,148,5,1588,161,202,178,2419.0,absent,bottle,000000209016.jpg,6,6,1,642470.0,641278.277427,1191
s9_bot,149,1,40,188,250,104,1430.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,149,2,280,422,174,65,1648.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,149,3,778,162,298,209,2129.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,149,4,981,170,325,244,2101.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,149,5,1231,111,148,178,2158.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,149,6,1418,115,334,169,2261.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,149,7,1618,115,160,150,2347.0,present,bottle,000000581205.jpg,7,6,0,645346.0,644163.886427,1182
s9_bot,150,1,60,219,264,108,1469.0,absent,bottle,000000079111.jpg,6,6,1,647564.0,647066.168427,497
s9_bot,150,2,350,216,190,67,1520.0,absent,bottle,000000079111.jpg,6,6,1,647564.0,647066.168427,497
s9_bot,150,3,624,189,198,181,1886.0,absent,bottle,000000079111.jpg,6,6,1,647564.0,647066.168427,497
s9_bot,150,4,900,160,397,242,1996.0,absent,bottle,000000079111.jpg,6,6,1,647564.0,647066.168427,497
s9_bot,151,1,7,239,252,98,1557.0,present,bottle,000000488390.jpg,7,7,1,650213.0,649518.108427,694
s9_bot,151,2,315,160,405,236,1540.0,present,bottle,000000488390.jpg,7,7,1,650213.0,649518.108427,694
s9_bot,151,3,560,263,123,144,2038.0,present,bottle,000000488390.jpg,7,7,1,650213.0,649518.108427,694
s9_bot,151,4,859,289,118,163,2317.0,present,bottle,000000488390.jpg,7,7,1,650213.0,649518.108427,694
s9_bot,152,1,33,255,262,116,1312.0,present,bottle,000000021190.jpg,7,7,1,652722.0,652170.205427,551
s9_bot,152,2,361,225,450,264,1418.0,present,bottle,000000021190.jpg,7,7,1,652722.0,652170.205427,551
s9_bot,152,3,610,282,471,254,1776.0,present,bottle,000000021190.jpg,7,7,1,652722.0,652170.205427,551
s9_bot,153,1,42,193,266,140,1450.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,153,2,297,248,156,84,1531.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,153,3,604,251,74,122,1918.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,153,4,972,324,404,201,2101.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,153,5,1339,93,409,309,1696.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,153,6,1546,206,143,87,1847.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,153,7,1815,191,307,104,1833.0,absent,bottle,000000085462.jpg,6,6,1,655866.0,654438.652427,1427
s9_bot,154,1,7,250,254,159,1373.0,present,bottle,000000568116.jpg,7,7,1,658044.0,657524.421427,519
s9_bot,154,2,317,238,411,206,1380.0,present,bottle,000000568116.jpg,7,7,1,658044.0,657524.421427,519
s9_bot,154,3,591,271,396,240,1695.0,present,bottle,000000568116.jpg,7,7,1,658044.0,657524.421427,519
s9_bot,154,4,889,84,390,293,1646.0,present,bottle,000000568116.jpg,7,7,1,658044.0,657524.421427,519
s9_bot,155,1,7,223,256,157,1359.0,absent,bottle,000000035508.jpg,6,6,1,660326.0,659709.479427,616
s9_bot,155,2,284,202,243,51,1448.0,absent,bottle,000000035508.jpg,6,6,1,660326.0,659709.479427,616
s9_bot,155,3,540,388,363,58,1605.0,absent,bottle,000000035508.jpg,6,6,1,660326.0,659709.479427,616
s9_bot,155,4,1001,183,215,52,2025.0,absent,bottle,000000035508.jpg,6,6,1,660326.0,659709.479427,616
s9_bot,156,1,7,283,255,160,1304.0,absent,bottle,000000121857.jpg,6,6,1,662777.0,662061.334427,715
s9_bot,156,2,359,270,414,255,1194.0,absent,bottle,000000121857.jpg,6,6,1,662777.0,662061.334427,715
s9_bot,156,3,725,264,131,205,1794.0,absent,bottle,000000121857.jpg,6,6,1,662777.0,662061.334427,715
s9_bot,156,4,1081,203,388,186,1977.0,absent,bottle,000000121857.jpg,6,6,1,662777.0,662061.334427,715
s9_bot,157,1,7,66,254,160,1432.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,2,96,215,242,146,1496.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,3,368,287,393,169,1669.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,4,721,203,264,149,2062.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,5,978,420,113,167,2144.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,6,1488,196,353,152,2088.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,7,1746,256,369,77,2036.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,8,2037,407,381,54,2217.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,9,2502,425,357,115,2389.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,10,2952,258,364,89,2139.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,11,3222,377,362,81,1925.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,12,3616,149,359,93,2073.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,13,3814,286,283,130,2279.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,14,4160,272,284,197,2369.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,15,4523,106,107,154,2333.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,16,4786,429,113,139,2177.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,17,5254,460,91,184,2523.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,18,5758,275,138,176,2413.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,19,6069,351,119,207,2504.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,20,6472,375,191,163,2675.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,21,6908,270,185,253,2612.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,22,7223,353,216,211,2424.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,23,7629,242,293,249,2524.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,24,7915,134,344,281,2413.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,25,8111,277,410,194,2414.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,26,8456,240,270,197,2634.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,27,8721,154,259,178,2728.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,28,8962,471,76,135,2698.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,29,9457,167,92,125,2742.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,30,9651,238,124,141,2823.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,31,10032,97,107,158,2541.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,157,32,10175,168,208,176,2798.0,present,bottle,000000334470.jpg,7,6,0,674445.0,664463.236427,9981
s9_bot,158,1,7,37,256,164,1740.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,2,69,357,265,142,1789.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,3,492,240,246,57,2096.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,4,809,135,121,171,2349.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,5,990,169,190,240,2464.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,6,1221,123,296,231,2463.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,7,1410,194,146,232,2385.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,8,1663,126,250,233,2339.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,9,1852,171,369,220,2395.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,10,2103,386,397,111,2444.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,11,2535,177,347,149,2752.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,12,2772,99,272,231,2888.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,13,2941,234,165,235,2712.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,14,3197,155,141,225,2423.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,15,3417,154,253,229,2641.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,16,3648,114,390,146,2678.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,17,3817,258,402,108,2594.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,18,4121,367,345,135,2860.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,19,4709,75,181,154,3004.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,20,4849,151,233,80,2966.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,21,5023,220,251,71,2700.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,22,5268,209,251,52,2728.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,23,5515,192,252,34,2907.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,24,5718,191,253,40,2977.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,158,25,5917,38,254,43,2985.0,present,bottle,000000036417.jpg,7,7,1,681543.0,676155.787427,5387
s9_bot,159,1,7,235,260,165,2176.0,present,bottle,000000295317.jpg,7,7,1,684017.0,683244.725427,772
s9_bot,159,2,296,136,130,172,2189.0,present,bottle,000000295317.jpg,7,7,1,684017.0,683244.725427,772
s9_bot,159,3,457,233,96,182,2308.0,present,bottle,000000295317.jpg,7,7,1,684017.0,683244.725427,772
s9_bot,159,4,714,381,100,165,2673.0,present,bottle,000000295317.jpg,7,7,1,684017.0,683244.725427,772
s9_bot,159,5,1139,133,95,201,2845.0,present,bottle,000000295317.jpg,7,7,1,684017.0,683244.725427,772
s9_bot,160,1,7,252,267,146,2110.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,2,318,287,180,71,2177.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,3,619,174,184,67,2407.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,4,870,128,72,150,2524.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,5,1066,364,86,286,2316.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,6,1461,248,99,294,2272.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,7,1878,370,384,62,2618.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,8,2291,220,447,53,2650.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,9,2586,255,275,167,3051.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,10,2900,137,170,84,2555.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,160,11,3094,180,78,128,2414.0,present,bottle,000000041398.jpg,7,6,0,688907.0,686213.722427,2693
s9_bot,161,1,7,234,257,160,1746.0,present,bottle,000000018658.jpg,7,7,1,691274.0,690600.516427,673
s9_bot,161,2,297,143,196,315,1347.0,present,bottle,000000018658.jpg,7,7,1,691274.0,690600.516427,673
s9_bot,161,3,499,225,82,251,1715.0,present,bottle,000000018658.jpg,7,7,1,691274.0,690600.516427,673
s9_bot,161,4,748,238,57,253,1939.0,present,bottle,000000018658.jpg,7,7,1,691274.0,690600.516427,673
s9_bot,162,1,7,286,253,159,1331.0,present,bottle,000000282981.jpg,7,7,1,693711.0,693019.095427,691
s9_bot,162,2,356,413,411,127,1555.0,present,bottle,000000282981.jpg,7,7,1,693711.0,693019.095427,691
s9_bot,162,3,800,234,393,152,1987.0,present,bottle,000000282981.jpg,7,7,1,693711.0,693019.095427,691
s9_bot,162,4,1132,136,190,162,2231.0,present,bottle,000000282981.jpg,7,7,1,693711.0,693019.095427,691
s9_bot,163,1,7,58,253,157,1311.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,2,94,198,250,135,1259.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,3,356,169,299,54,1335.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,4,572,292,209,42,1706.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,5,891,137,234,58,1971.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,6,1090,326,159,42,2228.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,7,1464,188,99,50,2406.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,8,1714,150,219,51,2546.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,9,1898,167,250,63,2642.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,10,2109,201,259,34,2682.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,11,2479,291,469,52,2658.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,12,2854,142,315,30,2922.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,13,3052,209,242,32,3032.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,14,3315,456,207,42,3118.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,15,3796,214,224,38,3295.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,16,4039,161,200,40,3440.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,17,4225,282,182,22,3550.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,18,4540,222,228,29,3731.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,20,5153,87,416,77,3121.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,163,21,5282,360,448,50,2978.0,present,bottle,000000128398.jpg,7,6,0,700625.0,695437.673427,5187
s9_bot,164,1,7,22,258,163,1882.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,2,56,192,241,134,1889.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,3,302,253,113,136,1971.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,4,624,152,58,43,2277.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,5,889,346,440,215,2695.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,6,1306,277,296,143,2922.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,7,1645,193,195,285,2734.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,8,1892,41,70,256,2477.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,164,9,2017,189,316,99,2408.0,absent,bottle,000000095707.jpg,6,6,1,703956.0,702326.431427,1629
s9_bot,165,1,7,225,258,159,1561.0,absent,bottle,000000210584.jpg,6,6,1,706166.0,705695.764427,470
s9_bot,165,2,293,160,211,56,1676.0,absent,bottle,000000210584.jpg,6,6,1,706166.0,705695.764427,470
s9_bot,165,3,504,301,127,42,1947.0,absent,bottle,000000210584.jpg,6,6,1,706166.0,705695.764427,470
s9_bot,165,4,883,148,305,52,2274.0,absent,bottle,000000210584.jpg,6,6,1,706166.0,705695.764427,470
s9_bot,166,1,7,42,255,157,1238.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,2,79,182,238,127,1220.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,3,317,202,213,23,1270.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,4,587,153,404,30,1525.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,5,805,425,374,140,1882.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,6,1278,276,326,215,1861.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,7,1878,174,127,159,1175.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,8,2091,140,174,157,1200.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,9,2273,152,222,158,1195.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,10,2487,181,324,161,1313.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,11,2709,168,280,161,1454.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,12,2920,62,314,167,1477.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,13,22508,541,302,171,2410.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,14,24788,151,313,170,2332.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,166,15,24962,176,330,168,2201.0,absent,bottle,000000425155.jpg,6,6,1,708759.0,707880.826427,878
s9_bot,167,1,7,216,254,161,1177.0,absent,bottle,000000000196.jpg,6,6,1,739040.0,736036.360427,3003
s9_bot,167,2,367,232,223,79,1327.0,absent,bottle,000000000196.jpg,6,6,1,739040.0,736036.360427,3003
s9_bot,167,3,651,175,134,108,1723.0,absent,bottle,000000000196.jpg,6,6,1,739040.0,736036.360427,3003
s9_bot,167,4,919,397,401,105,1939.0,absent,bottle,000000000196.jpg,6,6,1,739040.0,736036.360427,3003
s9_bot,167,5,1371,231,334,119,2248.0,absent,bottle,000000000196.jpg,6,6,1,739040.0,736036.360427,3003
s9_bot,167,6,1656,270,402,161,2185.0,absent,bottle,000000000196.jpg,6,6,1,739040.0,736036.360427,3003
